scheduler,time_s,mean,CI95_low,CI95_high,n
MR,9.65,1019.5765008700522,,,1
MR,9.75,1035.8181346225367,,,1
MR,9.85,1052.0425261892035,,,1
MR,9.95,1068.2981028731883,,,1
MR,10.05,1084.5902357731884,,,1
MR,10.15,1100.8657505599806,,,1
MR,10.25,1117.1080747034591,,,1
MR,10.35,1133.331781803459,,,1
MR,10.45,1149.5880429808487,,,1
MR,10.55,1165.8794914141822,,,1
MR,10.65,1182.1557008700522,,,1
MR,10.75,1198.3973346225366,,,1
MR,10.85,1214.6217261892032,,,1
MR,10.95,1230.8773028731882,,,1
MR,11.05,1247.1694357731883,,,1
MR,11.15,1263.4449505599807,,,1
MR,11.25,1279.6872747034593,,,1
MR,11.35,1295.9109818034592,,,1
MR,11.45,1312.1672429808489,,,1
MR,11.55,1328.458691414182,,,1
MR,11.65,1344.7349008700523,,,1
MR,11.75,1360.9765346225367,,,1
MR,11.85,1377.2009261892033,,,1
MR,11.95,1393.4565028731886,,,1
MR,12.05,1409.7486357731884,,,1
MR,12.15,1426.0241505599809,,,1
MR,12.25,1442.266474703459,,,1
MR,12.35,1461.241133953459,,,1
MR,12.45,1485.7662104020703,,,1
MR,12.55,1515.844727968737,,,1
MR,12.65,1548.640269433936,,,1
MR,12.75,1581.3673850985324,,,1
MR,12.85,1614.0594544318658,,,1
MR,12.95,1646.7846980000002,,,1
MR,13.05,1679.5782040496897,,,1
MR,13.15,1712.3736004815553,,,1
MR,13.25,1745.1339204815552,,,1
MR,13.35,1777.861054431866,,,1
MR,13.45,1810.586298,,,1
MR,13.55,1843.3798040496893,,,1
MR,13.65,1876.1752004815555,,,1
MR,13.75,1908.9355204815556,,,1
MR,13.85,1941.6626544318656,,,1
MR,13.95,1974.387898,,,1
MR,14.05,2007.1814040496893,,,1
MR,14.15,2039.976800481555,,,1
MR,14.25,2072.7371204815554,,,1
MR,14.35,2105.464254431866,,,1
MR,14.45,2138.189498,,,1
MR,14.55,2170.983004049689,,,1
MR,14.65,2203.7784004815558,,,1
MR,14.75,2236.538720481556,,,1
MR,14.85,2269.265854431866,,,1
MR,14.95,2301.991098,,,1
MR,15.05,2334.7846040496897,,,1
MR,15.15,2367.580000481555,,,1
MR,15.25,2400.3403204815554,,,1
MR,15.35,2433.067454431866,,,1
MR,15.45,2465.792698,,,1
MR,15.55,2498.586204049689,,,1
MR,15.65,2531.381600481556,,,1
MR,15.75,2564.141920481555,,,1
MR,15.85,2596.8690544318656,,,1
MR,15.95,2629.594298,,,1
MR,16.05,2662.3878040496897,,,1
MR,16.150000000000002,2695.183200481556,,,1
MR,16.25,2727.976706531245,,,1
MR,16.35,2760.738916913421,,,1
MR,16.45,2793.464160481555,,,1
MR,16.55,2826.224480481555,,,1
MR,16.650000000000002,2858.984800481556,,,1
MR,16.75,2891.7783065312447,,,1
MR,16.85,2924.540516913421,,,1
MR,16.95,2957.2657604815554,,,1
MR,17.05,2990.0260804815557,,,1
MR,17.150000000000002,3022.7863164899413,,,1
MR,17.25,3055.57961516903,,,1
MR,17.35,3088.341615572171,,,1
MR,17.45,3121.0667344652525,,,1
MR,17.55,3153.827054465253,,,1
MR,17.650000000000002,3186.5873744652527,,,1
MR,17.75,3219.3808818110083,,,1
MR,17.85,3252.1430895847493,,,1
MR,17.95,3284.8683344652527,,,1
MR,18.05,3317.628654465253,,,1
MR,18.15,3350.388974465253,,,1
MR,18.25,3383.1824818110085,,,1
MR,18.35,3411.5224788677683,,,1
MR,18.45,3431.051750914938,,,1
MR,18.55,3441.7873277927847,,,1
MR,18.65,3448.143807792785,,,1
MR,18.75,3454.505984849721,,,1
MR,18.85,3460.8643250286336,,,1
MR,18.95,3467.213247792785,,,1
MR,19.05,3473.5697277927848,,,1
MR,19.15,3479.926207792785,,,1
MR,19.25,3486.2883848497204,,,1
MR,19.35,3492.646725028633,,,1
MR,19.450000000000003,3498.9956477927844,,,1
MR,19.55,3505.352127792785,,,1
MR,19.65,3511.7086077927847,,,1
MR,19.75,3518.0707848497204,,,1
MR,19.85,3524.4291250286337,,,1
MR,19.950000000000003,3530.778047792785,,,1
MR,20.05,3537.134527792785,,,1
MR,20.15,3543.491007792785,,,1
MR,20.25,3549.853184849721,,,1
MR,20.35,3556.2115250286347,,,1
MR,20.450000000000003,3562.560447792785,,,1
MR,20.55,3568.916927792785,,,1
MR,20.65,3575.2734077927853,,,1
MR,20.75,3581.635584849721,,,1
MR,20.85,3587.993925028634,,,1
MR,20.950000000000003,3594.342847792785,,,1
MR,21.05,3600.699327792785,,,1
MR,21.15,3607.055807792785,,,1
MR,21.25,3613.4179848497206,,,1
MR,21.35,3619.7763250286334,,,1
MR,21.450000000000003,3626.1252477927846,,,1
MR,21.55,3632.481727792785,,,1
MR,21.65,3638.838207792785,,,1
MR,21.75,3645.2003848497206,,,1
MR,21.85,3651.5587250286335,,,1
MR,21.950000000000003,3657.9076477927847,,,1
MR,22.05,3664.264127792785,,,1
MR,22.15,3670.620607792785,,,1
MR,22.25,3676.9827848497207,,,1
MR,22.35,3683.3411250286335,,,1
MR,22.450000000000003,3689.6900477927848,,,1
MR,22.55,3696.0465277927847,,,1
MR,22.65,3702.403007792785,,,1
MR,22.75,3708.76518484972,,,1
MR,22.85,3715.1235250286336,,,1
MR,22.950000000000003,3721.472447792785,,,1
MR,23.05,3727.8289277927847,,,1
MR,23.15,3734.185407792784,,,1
MR,23.25,3740.54758484972,,,1
MR,23.35,3746.9059250286336,,,1
MR,23.450000000000003,3753.254847792785,,,1
MR,23.55,3759.611327792785,,,1
MR,23.65,3765.967807792785,,,1
MR,23.75,3772.329984849721,,,1
MR,23.85,3778.688325028634,,,1
MR,23.950000000000003,3785.037247792785,,,1
MR,24.05,3791.393727792785,,,1
MR,24.15,3797.750207792784,,,1
MR,24.25,3804.112384849721,,,1
MR,24.35,3816.380062085238,,,1
MR,24.450000000000003,3840.3365771827225,,,1
MR,24.55,3876.072320669264,,,1
MR,24.65,3917.633849306581,,,1
MR,24.75,3959.2377775167256,,,1
MR,24.85,4000.801319903017,,,1
MR,24.950000000000003,4042.318649306581,,,1
MR,25.05,4083.880249306581,,,1
MR,25.15,4125.441849306581,,,1
MR,25.25,4167.045777516726,,,1
MR,25.35,4208.609319903017,,,1
MR,25.450000000000003,4250.1266493065805,,,1
MR,25.55,4291.645921096436,,,1
MR,25.65,4333.1632505,,,1
MR,25.75,4374.767178710145,,,1
MR,25.85,4416.373049306581,,,1
MR,25.950000000000003,4457.934649306581,,,1
MR,26.05,4499.453921096437,,,1
MR,26.15,4540.9712505,,,1
MR,26.25,4582.575178710144,,,1
MR,26.35,4624.181012275135,,,1
MR,26.450000000000003,4665.742566275135,,,1
MR,26.55,4707.26179206499,,,1
MR,26.65,4748.7791125,,,1
MR,26.75,4790.38304099586,,,1
MR,26.85,4831.988911302987,,,1
MR,26.950000000000003,4873.550511302987,,,1
MR,27.05,4915.069782807128,,,1
MR,27.15,4956.5871125,,,1
MR,27.25,4998.191040995859,,,1
MR,27.35,5039.796911302987,,,1
MR,27.450000000000003,5081.358511302987,,,1
MR,27.55,5122.877782807128,,,1
MR,27.65,5164.395112499999,,,1
MR,27.75,5205.999040995859,,,1
MR,27.85,5247.60486930718,,,1
MR,27.950000000000003,5289.166260640513,,,1
MR,28.05,5330.685323477987,,,1
MR,28.15,5372.202486499999,,,1
MR,28.25,5413.806416291925,,,1
MR,28.35,5455.412285286685,,,1
MR,28.450000000000003,5496.973885286684,,,1
MR,28.55,5538.493155494759,,,1
MR,28.65,5580.0104865,,,1
MR,28.75,5621.614416291925,,,1
MR,28.85,5663.220285286686,,,1
MR,28.950000000000003,5704.781885286685,,,1
MR,29.05,5746.301155494759,,,1
MR,29.15,5787.8184865,,,1
MR,29.25,5829.422416291926,,,1
MR,29.35,5871.028285286685,,,1
MR,29.450000000000003,5912.589885286684,,,1
MR,29.55,5954.109155494759,,,1
MR,29.65,5995.6264865,,,1
MR,29.75,6037.230416291925,,,1
MR,29.85,6078.836285286685,,,1
MR,29.950000000000003,6120.397885286685,,,1
MR,30.05,6161.917155494758,,,1
MR,30.15,6203.434486499999,,,1
MR,30.25,6244.9960865,,,1
MR,30.35,6265.776886500002,,,1
IA-FMR,0.45,5.380721862700229,,,1
IA-FMR,0.55,7.290961275555428,,,1
IA-FMR,0.65,11.190812274989495,,,1
IA-FMR,0.75,15.187166290313044,,,1
IA-FMR,0.8500000000000001,19.24747874912677,,,1
IA-FMR,0.95,23.299426751592357,,,1
IA-FMR,1.05,27.372514004246284,,,1
IA-FMR,1.15,31.466696290171907,,,1
IA-FMR,1.25,35.5682643884277,,,1
IA-FMR,1.35,39.65360489079583,,,1
IA-FMR,1.4500000000000002,43.716364108054925,,,1
IA-FMR,1.55,47.78755052566824,,,1
IA-FMR,1.65,51.85921285981817,,,1
IA-FMR,1.75,55.94105056026698,,,1
IA-FMR,1.85,59.99637204744647,,,1
IA-FMR,1.95,64.05344965254203,,,1
IA-FMR,2.0500000000000003,68.11239038096794,,,1
IA-FMR,2.15,72.18035162632697,,,1
IA-FMR,2.25,76.26567831847133,,,1
IA-FMR,2.35,80.34581037247536,,,1
IA-FMR,2.45,84.4278028878001,,,1
IA-FMR,2.5500000000000003,88.50639862453046,,,1
IA-FMR,2.6500000000000004,92.57794801426316,,,1
IA-FMR,2.75,96.66864754140128,,,1
IA-FMR,2.85,100.7399358670776,,,1
IA-FMR,2.95,104.83087714945552,,,1
IA-FMR,3.0500000000000003,108.9058291265909,,,1
IA-FMR,3.1500000000000004,112.97236876016092,,,1
IA-FMR,3.25,117.04002240941782,,,1
IA-FMR,3.35,121.1203572812127,,,1
IA-FMR,3.45,125.21637599712558,,,1
IA-FMR,3.5500000000000003,129.31085975763514,,,1
IA-FMR,3.65,133.39272261904378,,,1
IA-FMR,3.75,137.45846747320024,,,1
IA-FMR,3.85,141.51733111651234,,,1
IA-FMR,3.95,145.57112620447492,,,1
IA-FMR,4.05,149.65133622234094,,,1
IA-FMR,4.15,153.7387982970003,,,1
IA-FMR,4.25,157.84013894591968,,,1
IA-FMR,4.3500000000000005,161.89923290616898,,,1
IA-FMR,4.45,165.95644843660514,,,1
IA-FMR,4.55,170.02255204344274,,,1
IA-FMR,4.65,174.11866188633022,,,1
IA-FMR,4.75,178.22003288083184,,,1
IA-FMR,4.8500000000000005,182.30560761587455,,,1
IA-FMR,4.95,186.3877820889321,,,1
IA-FMR,5.050000000000001,190.46262914876124,,,1
IA-FMR,5.15,194.5357848161356,,,1
IA-FMR,5.25,198.61413170156243,,,1
IA-FMR,5.3500000000000005,202.69092480646745,,,1
IA-FMR,5.45,206.77653992324028,,,1
IA-FMR,5.550000000000001,210.86362092075888,,,1
IA-FMR,5.65,214.94752433835023,,,1
IA-FMR,5.75,219.020523172841,,,1
IA-FMR,5.8500000000000005,223.0922482733136,,,1
IA-FMR,5.95,227.16341838545964,,,1
IA-FMR,6.050000000000001,231.24016453599725,,,1
IA-FMR,6.15,235.29733462346007,,,1
IA-FMR,6.25,239.36874131266651,,,1
IA-FMR,6.3500000000000005,245.5879368879353,,,1
IA-FMR,6.45,256.1397679256061,,,1
IA-FMR,6.550000000000001,270.98124549741914,,,1
IA-FMR,6.65,287.95285376408583,,,1
IA-FMR,6.75,304.90770642557646,,,1
IA-FMR,6.8500000000000005,321.86069556666666,,,1
IA-FMR,6.95,338.8490657540372,,,1
IA-FMR,7.050000000000001,355.8392875978528,,,1
IA-FMR,7.15,372.81087656451945,,,1
IA-FMR,7.25,389.7657148104822,,,1
IA-FMR,7.35,406.7186948,,,1
IA-FMR,7.45,423.7070539995859,,,1
IA-FMR,7.550000000000001,440.69725406834897,,,1
IA-FMR,7.65,457.6688365016824,,,1
IA-FMR,7.75,474.62366961876313,,,1
IA-FMR,7.85,491.5766488000001,,,1
IA-FMR,7.95,508.5649988200829,,,1
IA-FMR,8.05,525.5719377200829,,,1
IA-FMR,8.15,542.562142404674,,,1
IA-FMR,8.25,559.516975151258,,,1
IA-FMR,8.35,576.4532153845912,,,1
IA-FMR,8.450000000000001,593.4229386119047,,,1
IA-FMR,8.55,610.4298860785715,,,1
IA-FMR,8.65,627.4200906507937,,,1
IA-FMR,8.75,644.3749295555557,,,1
IA-FMR,8.85,661.3111639722222,,,1
IA-FMR,8.950000000000001,678.2808840771222,,,1
IA-FMR,9.05,695.2878340604556,,,1
IA-FMR,9.15,712.2780386941032,,,1
IA-FMR,9.25,729.2328800503145,,,1
IA-FMR,9.35,746.1691074169811,,,1
IA-FMR,9.45,763.1388301658385,,,1
IA-FMR,9.55,780.1457783825052,,,1
IA-FMR,9.65,797.1359863721278,,,1
IA-FMR,9.75,814.0908290896227,,,1
IA-FMR,9.85,831.0270537896226,,,1
IA-FMR,9.95,847.9967810317806,,,1
IA-FMR,10.05,865.0037247317805,,,1
IA-FMR,10.15,881.9939410122837,,,1
IA-FMR,10.25,898.9487764138365,,,1
IA-FMR,10.35,915.8850036638364,,,1
IA-FMR,10.45,932.8547244313664,,,1
IA-FMR,10.55,949.8616723980332,,,1
IA-FMR,10.65,966.8518870089348,,,1
IA-FMR,10.75,983.8067214775682,,,1
IA-FMR,10.85,1000.742949727568,,,1
IA-FMR,10.95,1017.7126722897516,,,1
IA-FMR,11.05,1034.7196245397515,,,1
IA-FMR,11.15,1051.7098333691015,,,1
IA-FMR,11.25,1068.6646672293502,,,1
IA-FMR,11.35,1085.6008970960168,,,1
IA-FMR,11.45,1102.5706229838509,,,1
IA-FMR,11.55,1119.5775752005177,,,1
IA-FMR,11.65,1136.56777500492,,,1
IA-FMR,11.75,1153.5226114377358,,,1
IA-FMR,11.85,1170.4588427210692,,,1
IA-FMR,11.95,1187.4285748034165,,,1
IA-FMR,12.05,1204.4355212534165,,,1
IA-FMR,12.15,1221.4257193603344,,,1
IA-FMR,12.25,1238.380559956918,,,1
IA-FMR,12.35,1258.2296681902517,,,1
IA-FMR,12.45,1283.9981193897518,,,1
IA-FMR,12.55,1315.6895949397515,,,1
IA-FMR,12.65,1350.3006331810514,,,1
IA-FMR,12.75,1384.839658824633,,,1
IA-FMR,12.85,1419.3417861246332,,,1
IA-FMR,12.95,1453.8789976833332,,,1
IA-FMR,13.05,1488.4882471867495,,,1
IA-FMR,13.15,1523.0993333098104,,,1
IA-FMR,13.25,1557.68322570981,,,1
IA-FMR,13.35,1592.278778156394,,,1
IA-FMR,13.45,1626.922857883333,,,1
IA-FMR,13.55,1661.6797612297105,,,1
IA-FMR,13.65,1696.442095367446,,,1
IA-FMR,13.75,1731.167330567446,,,1
IA-FMR,13.85,1765.857306687736,,,1
IA-FMR,13.95,1800.54545165,,,1
IA-FMR,14.05,1835.305962300414,,,1
IA-FMR,14.15,1870.0682876884648,,,1
IA-FMR,14.25,1904.7935261384644,,,1
IA-FMR,14.35,1939.4834988380503,,,1
IA-FMR,14.45,1974.1716556,,,1
IA-FMR,14.55,2008.932160063044,,,1
IA-FMR,14.65,2043.6944872032952,,,1
IA-FMR,14.75,2078.419722603295,,,1
IA-FMR,14.85,2113.109692323585,,,1
IA-FMR,14.95,2147.7978387166663,,,1
IA-FMR,15.05,2182.558325915942,,,1
IA-FMR,15.15,2217.320647842357,,,1
IA-FMR,15.25,2252.045872942357,,,1
IA-FMR,15.35,2286.7358418764147,,,1
IA-FMR,15.45,2321.4239811833336,,,1
IA-FMR,15.55,2356.184473792443,,,1
IA-FMR,15.65,2390.94679901498,,,1
IA-FMR,15.75,2425.6720236983133,,,1
IA-FMR,15.85,2460.3619924558698,,,1
IA-FMR,15.95,2495.0501254,,,1
IA-FMR,16.05,2529.810623038405,,,1
IA-FMR,16.150000000000002,2564.5729433191186,,,1
IA-FMR,16.25,2599.3334321272964,,,1
IA-FMR,16.35,2634.0604926957044,,,1
IA-FMR,16.45,2668.748626748325,,,1
IA-FMR,16.55,2703.473864446047,,,1
IA-FMR,16.650000000000002,2738.199087137871,,,1
IA-FMR,16.75,2772.9595858192383,,,1
IA-FMR,16.85,2807.686641052645,,,1
IA-FMR,16.95,2842.374781070675,,,1
IA-FMR,17.05,2877.100003381234,,,1
IA-FMR,17.150000000000002,2911.8251512722186,,,1
IA-FMR,17.25,2946.5854418490308,,,1
IA-FMR,17.35,2981.312289697567,,,1
IA-FMR,17.45,3016.0002972839397,,,1
IA-FMR,17.55,3050.725517789115,,,1
IA-FMR,17.650000000000002,3085.4507591979204,,,1
IA-FMR,17.75,3120.211259079287,,,1
IA-FMR,17.85,3154.938313388075,,,1
IA-FMR,17.95,3189.626441088809,,,1
IA-FMR,18.05,3224.351668981148,,,1
IA-FMR,18.15,3259.076911580729,,,1
IA-FMR,18.25,3293.837403541909,,,1
IA-FMR,18.35,3324.150497347449,,,1
IA-FMR,18.45,3345.650974757092,,,1
IA-FMR,18.55,3358.3598639662014,,,1
IA-FMR,18.65,3366.6812574588644,,,1
IA-FMR,18.75,3375.010488126359,,,1
IA-FMR,18.85,3383.3335326473693,,,1
IA-FMR,18.95,3391.645417842128,,,1
IA-FMR,19.05,3399.966817792439,,,1
IA-FMR,19.15,3408.288198773571,,,1
IA-FMR,19.25,3416.6174326905475,,,1
IA-FMR,19.35,3424.940478206076,,,1
IA-FMR,19.450000000000003,3433.252377133644,,,1
IA-FMR,19.55,3441.573759642961,,,1
IA-FMR,19.65,3449.8951440454766,,,1
IA-FMR,19.75,3458.224371301066,,,1
IA-FMR,19.85,3466.547430384416,,,1
IA-FMR,19.950000000000003,3474.8317022652336,,,1
IA-FMR,20.05,3483.066837536455,,,1
IA-FMR,20.15,3491.2434968739813,,,1
IA-FMR,20.25,3499.397152209696,,,1
IA-FMR,20.35,3507.544784826596,,,1
IA-FMR,20.450000000000003,3515.681430562758,,,1
IA-FMR,20.55,3523.827391506858,,,1
IA-FMR,20.65,3531.97335761168,,,1
IA-FMR,20.75,3540.1269872103344,,,1
IA-FMR,20.85,3548.274616902952,,,1
IA-FMR,20.950000000000003,3556.411259037753,,,1
IA-FMR,21.05,3564.557222002556,,,1
IA-FMR,21.15,3572.703187537147,,,1
IA-FMR,21.25,3580.856819078141,,,1
IA-FMR,21.35,3589.0044474619585,,,1
IA-FMR,21.450000000000003,3597.141092904935,,,1
IA-FMR,21.55,3605.287054428745,,,1
IA-FMR,21.65,3613.433020583881,,,1
IA-FMR,21.75,3621.586647541024,,,1
IA-FMR,21.85,3629.73427578796,,,1
IA-FMR,21.950000000000003,3637.870921218883,,,1
IA-FMR,22.05,3646.016881616398,,,1
IA-FMR,22.15,3654.162852802981,,,1
IA-FMR,22.25,3662.316480327929,,,1
IA-FMR,22.35,3670.464112771384,,,1
IA-FMR,22.450000000000003,3678.600747673061,,,1
IA-FMR,22.55,3686.746713569542,,,1
IA-FMR,22.65,3694.892684454238,,,1
IA-FMR,22.75,3703.0463154275294,,,1
IA-FMR,22.85,3711.193939485032,,,1
IA-FMR,22.950000000000003,3719.330577035556,,,1
IA-FMR,23.05,3727.476546642181,,,1
IA-FMR,23.15,3735.622517308848,,,1
IA-FMR,23.25,3743.7761436268606,,,1
IA-FMR,23.35,3751.9237650509262,,,1
IA-FMR,23.450000000000003,3760.060408521995,,,1
IA-FMR,23.55,3768.2063856482896,,,1
IA-FMR,23.65,3776.352350646194,,,1
IA-FMR,23.75,3784.50597274081,,,1
IA-FMR,23.85,3792.653589674701,,,1
IA-FMR,23.950000000000003,3800.7902458728154,,,1
IA-FMR,24.05,3808.9362157113233,,,1
IA-FMR,24.15,3817.0821797700232,,,1
IA-FMR,24.25,3825.235798334206,,,1
IA-FMR,24.35,3839.267596120786,,,1
IA-FMR,24.450000000000003,3864.986680350556,,,1
IA-FMR,24.55,3902.486681642481,,,1
IA-FMR,24.65,3945.8377634705735,,,1
IA-FMR,24.75,3989.233075672644,,,1
IA-FMR,24.85,4032.586040658255,,,1
IA-FMR,24.950000000000003,4075.891029777123,,,1
IA-FMR,25.05,4119.24211091998,,,1
IA-FMR,25.15,4162.593193083502,,,1
IA-FMR,25.25,4205.988512308554,,,1
IA-FMR,25.35,4249.34147149696,,,1
IA-FMR,25.450000000000003,4292.646455058385,,,1
IA-FMR,25.55,4335.953308416666,,,1
IA-FMR,25.65,4379.258299833334,,,1
IA-FMR,25.75,4422.653619367081,,,1
IA-FMR,25.85,4466.050803878716,,,1
IA-FMR,25.950000000000003,4509.401883812049,,,1
IA-FMR,26.05,4552.708744911634,,,1
IA-FMR,26.15,4596.013732616667,,,1
IA-FMR,26.25,4639.409051130021,,,1
IA-FMR,26.35,4682.806192679497,,,1
IA-FMR,26.450000000000003,4726.157234762831,,,1
IA-FMR,26.55,4769.464046032809,,,1
IA-FMR,26.65,4812.769026566667,,,1
IA-FMR,26.75,4856.164340175466,,,1
IA-FMR,26.85,4899.561522689931,,,1
IA-FMR,26.950000000000003,4942.912611056598,,,1
IA-FMR,27.05,4986.219468664465,,,1
IA-FMR,27.15,5029.5244576,,,1
IA-FMR,27.25,5072.919774141511,,,1
IA-FMR,27.35,5116.316957019079,,,1
IA-FMR,27.450000000000003,5159.66804271908,,,1
IA-FMR,27.55,5202.974897327568,,,1
IA-FMR,27.65,5246.279888399999,,,1
IA-FMR,27.75,5289.675204510041,,,1
IA-FMR,27.85,5333.072342673354,,,1
IA-FMR,27.950000000000003,5376.423219706688,,,1
IA-FMR,28.05,5419.729869379979,,,1
IA-FMR,28.15,5463.034696933333,,,1
IA-FMR,28.25,5506.430009427018,,,1
IA-FMR,28.35,5549.827190894943,,,1
IA-FMR,28.450000000000003,5593.178277194944,,,1
IA-FMR,28.55,5636.485137234591,,,1
IA-FMR,28.65,5679.790126083334,,,1
IA-FMR,28.75,5723.185436932297,,,1
IA-FMR,28.85,5766.58261895148,,,1
IA-FMR,28.950000000000003,5809.933708684814,,,1
IA-FMR,29.05,5853.240566785848,,,1
IA-FMR,29.15,5896.545551533333,,,1
IA-FMR,29.25,5939.940867151657,,,1
IA-FMR,29.35,5983.3380567508175,,,1
IA-FMR,29.450000000000003,6026.689144784152,,,1
IA-FMR,29.55,6069.995997265828,,,1
IA-FMR,29.65,6113.30097985,,,1
IA-FMR,29.75,6156.696304,,,1
IA-FMR,29.85,6200.093487137631,,,1
IA-FMR,29.950000000000003,6243.444571620964,,,1
IA-FMR,30.05,6286.751420404297,,,1
IA-FMR,30.15,6330.056413066665,,,1
IA-FMR,30.25,6373.407507299999,,,1
IA-FMR,30.35,6395.083055775,,,1
